time:    0.0
    0.00    0.00    0.00    0.00    0.00    0.06    0.61    4.96   28.39  100.00
time:  101.0
  100.00   28.58    5.04    0.63    0.06    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.06    0.63    5.04   28.58  100.00
time:  102.0
  100.00   28.78    5.11    0.64    0.06    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.06    0.64    5.11   28.78  100.00
time:  103.0
  100.00   28.97    5.19    0.66    0.06    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.06    0.66    5.19   28.97  100.00
time:  104.0
  100.00   29.16    5.27    0.67    0.07    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.07    0.67    5.27   29.16  100.00
time:  105.0
  100.00   29.34    5.34    0.69    0.07    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.07    0.69    5.34   29.34  100.00
time:  106.0
  100.00   29.53    5.42    0.71    0.07    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.07    0.71    5.42   29.53  100.00
time:  107.0
  100.00   29.72    5.50    0.72    0.07    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.07    0.72    5.50   29.72  100.00
time:  108.0
  100.00   29.90    5.58    0.74    0.07    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.07    0.74    5.58   29.90  100.00
time:  109.0
  100.00   30.08    5.65    0.75    0.08    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.08    0.75    5.65   30.08  100.00
time:  110.0
  100.00   30.26    5.73    0.77    0.08    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.08    0.77    5.73   30.26  100.00
time:  111.0
  100.00   30.45    5.81    0.79    0.08    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.08    0.79    5.81   30.45  100.00
time:  112.0
  100.00   30.63    5.89    0.81    0.08    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.08    0.81    5.89   30.63  100.00
time:  113.0
  100.00   30.80    5.97    0.82    0.09    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.09    0.82    5.97   30.80  100.00
time:  114.0
  100.00   30.98    6.05    0.84    0.09    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.09    0.84    6.05   30.98  100.00
time:  115.0
  100.00   31.16    6.13    0.86    0.09    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.09    0.86    6.13   31.16  100.00
time:  116.0
  100.00   31.33    6.20    0.88    0.10    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.10    0.88    6.20   31.33  100.00
time:  117.0
  100.00   31.51    6.28    0.90    0.10    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.10    0.90    6.28   31.51  100.00
time:  118.0
  100.00   31.68    6.36    0.91    0.10    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.10    0.91    6.36   31.68  100.00
time:  119.0
  100.00   31.85    6.44    0.93    0.10    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.10    0.93    6.44   31.85  100.00
time:  120.0
  100.00   32.02    6.52    0.95    0.11    0.01    0.00    0.00    0.00    0.00
